,score,label_value,race,sex,model_id
591,0.0,1.0,WHITE HISPANIC,MALE,1
592,1.0,0.0,BLACK,MALE,1
593,0.0,0.0,BLACK,FEMALE,1
594,1.0,1.0,BLACK,FEMALE,1
595,0.0,0.0,BLACK HISPANIC,MALE,1
596,1.0,1.0,BLACK HISPANIC,MALE,1
597,0.0,0.0,BLACK,MALE,1
598,1.0,0.0,BLACK,MALE,1
599,0.0,0.0,BLACK,MALE,1
600,1.0,0.0,BLACK,MALE,1
601,0.0,1.0,BLACK HISPANIC,FEMALE,1
602,1.0,0.0,BLACK,MALE,1
603,1.0,0.0,BLACK HISPANIC,MALE,1
604,1.0,1.0,WHITE HISPANIC,MALE,1
605,0.0,0.0,WHITE HISPANIC,MALE,1
606,1.0,1.0,BLACK,MALE,1
607,0.0,1.0,BLACK,MALE,1
608,1.0,0.0,BLACK,MALE,1
609,0.0,0.0,BLACK,MALE,1
610,1.0,0.0,WHITE,MALE,1
611,0.0,1.0,WHITE HISPANIC,MALE,1
612,1.0,1.0,BLACK,MALE,1
613,0.0,1.0,WHITE HISPANIC,MALE,1
614,1.0,0.0,BLACK,MALE,1
615,0.0,0.0,WHITE,MALE,1
616,1.0,1.0,WHITE,MALE,1
617,1.0,0.0,BLACK HISPANIC,MALE,1
618,1.0,1.0,WHITE,FEMALE,1
619,0.0,1.0,WHITE HISPANIC,MALE,1
620,1.0,1.0,BLACK,MALE,1
621,0.0,0.0,BLACK,MALE,1
622,1.0,0.0,BLACK HISPANIC,MALE,1
623,0.0,1.0,BLACK,MALE,1
624,1.0,1.0,BLACK,MALE,1
625,0.0,0.0,BLACK,MALE,1
626,1.0,0.0,BLACK,MALE,1
627,0.0,0.0,BLACK,MALE,1
628,1.0,0.0,BLACK,MALE,1
629,0.0,0.0,BLACK,MALE,1
630,1.0,1.0,WHITE HISPANIC,MALE,1
631,1.0,1.0,BLACK,MALE,1
632,1.0,1.0,WHITE,MALE,1
633,0.0,1.0,BLACK,MALE,1
634,1.0,1.0,BLACK,MALE,1
635,0.0,1.0,BLACK HISPANIC,MALE,1
636,1.0,1.0,WHITE,MALE,1
637,0.0,1.0,BLACK,MALE,1
638,1.0,1.0,WHITE HISPANIC,MALE,1
639,0.0,0.0,WHITE HISPANIC,MALE,1
640,1.0,1.0,WHITE,MALE,1
641,0.0,1.0,WHITE HISPANIC,MALE,1
642,1.0,1.0,BLACK,MALE,1
643,0.0,0.0,BLACK,MALE,1
644,1.0,0.0,BLACK,MALE,1
645,1.0,1.0,WHITE HISPANIC,MALE,1
646,1.0,1.0,WHITE HISPANIC,MALE,1
647,0.0,1.0,WHITE HISPANIC,MALE,1
648,1.0,1.0,BLACK HISPANIC,MALE,1
649,0.0,0.0,WHITE,MALE,1
650,1.0,0.0,BLACK,FEMALE,1
651,0.0,1.0,BLACK,MALE,1
652,1.0,0.0,WHITE,MALE,1
653,0.0,0.0,BLACK,FEMALE,1
654,1.0,1.0,WHITE,MALE,1
655,0.0,1.0,WHITE,MALE,1
656,1.0,0.0,WHITE HISPANIC,FEMALE,1
657,0.0,0.0,BLACK,MALE,1
658,1.0,0.0,WHITE,MALE,1
659,1.0,1.0,WHITE,MALE,1
660,1.0,1.0,WHITE,MALE,1
661,0.0,1.0,WHITE HISPANIC,MALE,1
662,1.0,0.0,BLACK,MALE,1
663,0.0,1.0,BLACK,MALE,1
664,1.0,1.0,BLACK,MALE,1
665,0.0,1.0,WHITE HISPANIC,MALE,1
666,1.0,1.0,BLACK HISPANIC,MALE,1
667,0.0,0.0,BLACK HISPANIC,MALE,1
668,1.0,0.0,BLACK HISPANIC,MALE,1
669,0.0,0.0,BLACK HISPANIC,MALE,1
670,1.0,0.0,ASIAN/PAC.ISL,MALE,1
671,0.0,0.0,WHITE HISPANIC,MALE,1
672,1.0,0.0,WHITE HISPANIC,MALE,1
673,1.0,0.0,BLACK,MALE,1
674,1.0,0.0,ASIAN/PAC.ISL,MALE,1
675,0.0,1.0,BLACK,MALE,1
676,1.0,1.0,BLACK,MALE,1
677,0.0,1.0,WHITE HISPANIC,MALE,1
678,1.0,0.0,BLACK,MALE,1
679,0.0,0.0,BLACK HISPANIC,MALE,1
680,1.0,0.0,BLACK,MALE,1
681,0.0,1.0,BLACK,MALE,1
682,1.0,1.0,WHITE HISPANIC,MALE,1
683,0.0,0.0,BLACK,MALE,1
684,1.0,1.0,WHITE,MALE,1
685,0.0,1.0,BLACK,MALE,1
686,1.0,0.0,BLACK,MALE,1
687,1.0,1.0,BLACK,MALE,1
688,1.0,0.0,BLACK,MALE,1
689,0.0,0.0,BLACK,MALE,1
690,1.0,0.0,BLACK,MALE,1
691,0.0,1.0,WHITE,MALE,1
692,1.0,0.0,BLACK,MALE,1
693,0.0,1.0,WHITE HISPANIC,MALE,1
694,1.0,1.0,BLACK,MALE,1
695,0.0,1.0,BLACK,MALE,1
696,1.0,1.0,BLACK,FEMALE,1
697,0.0,0.0,BLACK,MALE,1
698,1.0,1.0,WHITE HISPANIC,MALE,1
699,0.0,0.0,BLACK,MALE,1
700,1.0,1.0,WHITE HISPANIC,MALE,1
701,1.0,1.0,WHITE HISPANIC,MALE,1
702,1.0,1.0,WHITE HISPANIC,MALE,1
703,0.0,1.0,BLACK,MALE,1
704,1.0,0.0,BLACK,MALE,1
705,0.0,0.0,BLACK,MALE,1
706,1.0,0.0,WHITE HISPANIC,MALE,1
707,0.0,0.0,ASIAN/PAC.ISL,MALE,1
708,1.0,1.0,WHITE,MALE,1
709,0.0,0.0,WHITE,MALE,1
710,1.0,1.0,WHITE HISPANIC,MALE,1
711,0.0,0.0,BLACK,FEMALE,1
712,1.0,0.0,BLACK,MALE,1
713,0.0,1.0,BLACK,MALE,1
714,1.0,0.0,BLACK,MALE,1
715,1.0,0.0,WHITE HISPANIC,MALE,1
716,1.0,0.0,WHITE,MALE,1
717,0.0,0.0,WHITE,FEMALE,1
718,1.0,1.0,WHITE HISPANIC,MALE,1
719,0.0,0.0,BLACK,MALE,1
720,1.0,1.0,WHITE,MALE,1
721,0.0,0.0,BLACK,FEMALE,1
722,1.0,0.0,BLACK,FEMALE,1
723,0.0,0.0,BLACK,MALE,1
724,1.0,0.0,BLACK,MALE,1
725,0.0,1.0,WHITE HISPANIC,MALE,1
726,1.0,1.0,BLACK,MALE,1
727,0.0,0.0,WHITE,MALE,1
728,1.0,1.0,WHITE HISPANIC,MALE,1
729,1.0,0.0,BLACK,MALE,1
730,1.0,0.0,BLACK,MALE,1
731,0.0,0.0,BLACK,MALE,1
732,1.0,1.0,WHITE,MALE,1
733,0.0,0.0,BLACK,MALE,1
734,1.0,0.0,BLACK,FEMALE,1
735,0.0,0.0,WHITE HISPANIC,MALE,1
736,1.0,0.0,BLACK,FEMALE,1
737,0.0,0.0,BLACK HISPANIC,MALE,1
738,1.0,1.0,BLACK,MALE,1
739,0.0,0.0,BLACK,MALE,1
740,1.0,0.0,BLACK,MALE,1
741,0.0,0.0,BLACK,MALE,1
742,1.0,0.0,BLACK,MALE,1
743,1.0,0.0,BLACK,MALE,1
744,1.0,1.0,WHITE HISPANIC,MALE,1
745,0.0,0.0,BLACK,MALE,1
746,1.0,0.0,BLACK,MALE,1
747,0.0,1.0,WHITE HISPANIC,MALE,1
748,1.0,1.0,WHITE,MALE,1
749,0.0,1.0,WHITE HISPANIC,MALE,1
750,1.0,1.0,WHITE HISPANIC,FEMALE,1
751,0.0,1.0,WHITE HISPANIC,FEMALE,1
752,1.0,0.0,BLACK,FEMALE,1
753,0.0,1.0,WHITE HISPANIC,MALE,1
754,1.0,1.0,BLACK,MALE,1
755,0.0,0.0,WHITE,MALE,1
756,1.0,1.0,BLACK,MALE,1
757,1.0,0.0,WHITE,MALE,1
758,1.0,0.0,BLACK,MALE,1
759,0.0,0.0,WHITE,MALE,1
760,1.0,0.0,BLACK,MALE,1
761,0.0,0.0,BLACK,MALE,1
762,1.0,1.0,ASIAN/PAC.ISL,FEMALE,1
763,0.0,0.0,BLACK,MALE,1
764,1.0,1.0,WHITE HISPANIC,MALE,1
765,0.0,0.0,BLACK,MALE,1
766,1.0,0.0,WHITE,MALE,1
767,0.0,0.0,BLACK HISPANIC,MALE,1
768,1.0,0.0,BLACK,MALE,1
769,0.0,0.0,BLACK HISPANIC,MALE,1
770,1.0,0.0,BLACK,MALE,1
771,1.0,0.0,BLACK,MALE,1
772,1.0,1.0,BLACK,MALE,1
773,0.0,0.0,WHITE HISPANIC,FEMALE,1
774,1.0,1.0,BLACK,MALE,1
775,0.0,0.0,WHITE,MALE,1
776,1.0,0.0,BLACK HISPANIC,MALE,1
777,0.0,1.0,BLACK,MALE,1
778,1.0,0.0,WHITE,MALE,1
779,0.0,0.0,BLACK,MALE,1
780,1.0,0.0,BLACK,MALE,1
781,0.0,0.0,WHITE,FEMALE,1
782,1.0,0.0,BLACK,MALE,1
783,0.0,0.0,BLACK,MALE,1
784,1.0,0.0,BLACK,MALE,1
785,1.0,1.0,WHITE HISPANIC,MALE,1
786,1.0,0.0,BLACK HISPANIC,MALE,1
787,0.0,0.0,BLACK,MALE,1
788,1.0,0.0,ASIAN/PAC.ISL,FEMALE,1
789,0.0,0.0,WHITE,FEMALE,1
790,1.0,0.0,BLACK,MALE,1
791,0.0,0.0,WHITE,MALE,1
792,1.0,1.0,WHITE,FEMALE,1
793,0.0,1.0,WHITE HISPANIC,MALE,1
794,1.0,0.0,BLACK,MALE,1
795,0.0,0.0,BLACK,MALE,1
796,1.0,0.0,BLACK,MALE,1
797,0.0,1.0,WHITE,MALE,1
798,1.0,0.0,BLACK,MALE,1
799,1.0,0.0,WHITE HISPANIC,MALE,1
800,1.0,0.0,WHITE HISPANIC,MALE,1
801,0.0,0.0,BLACK,MALE,1
802,1.0,0.0,BLACK,MALE,1
803,0.0,0.0,BLACK,MALE,1
804,1.0,0.0,BLACK,MALE,1
805,0.0,0.0,BLACK,MALE,1
806,1.0,1.0,BLACK HISPANIC,MALE,1
807,0.0,0.0,BLACK,FEMALE,1
808,1.0,0.0,BLACK,MALE,1
809,0.0,0.0,WHITE HISPANIC,MALE,1
810,1.0,1.0,BLACK,MALE,1
811,0.0,0.0,BLACK,MALE,1
812,1.0,0.0,BLACK,MALE,1
813,1.0,0.0,BLACK,MALE,1
814,1.0,0.0,BLACK,MALE,1
815,0.0,0.0,WHITE,FEMALE,1
816,1.0,0.0,BLACK,MALE,1
817,0.0,0.0,WHITE HISPANIC,MALE,1
818,1.0,0.0,BLACK,MALE,1
819,0.0,0.0,WHITE HISPANIC,MALE,1
820,1.0,0.0,WHITE HISPANIC,MALE,1
821,0.0,0.0,BLACK,MALE,1
822,1.0,0.0,BLACK,MALE,1
823,0.0,1.0,WHITE,MALE,1
824,1.0,1.0,BLACK,MALE,1
825,0.0,0.0,BLACK,MALE,1
826,1.0,0.0,WHITE,FEMALE,1
827,1.0,0.0,WHITE,FEMALE,1
828,1.0,1.0,BLACK,MALE,1
829,0.0,0.0,BLACK,MALE,1
830,1.0,0.0,BLACK,MALE,1
831,0.0,0.0,WHITE HISPANIC,MALE,1
832,1.0,0.0,BLACK,MALE,1
833,0.0,0.0,BLACK,FEMALE,1
834,1.0,0.0,BLACK,FEMALE,1
835,0.0,0.0,WHITE HISPANIC,MALE,1
836,1.0,0.0,WHITE,MALE,1
837,0.0,0.0,ASIAN/PAC.ISL,MALE,1
838,1.0,0.0,WHITE,MALE,1
839,0.0,0.0,ASIAN/PAC.ISL,FEMALE,1
840,1.0,0.0,WHITE,MALE,1
841,1.0,1.0,WHITE,MALE,1
842,1.0,0.0,BLACK,MALE,1
843,0.0,0.0,WHITE,FEMALE,1
844,1.0,0.0,BLACK,MALE,1
845,0.0,0.0,BLACK,MALE,1
846,1.0,1.0,BLACK,FEMALE,1
847,0.0,0.0,BLACK,MALE,1
848,1.0,0.0,BLACK,MALE,1
849,0.0,0.0,WHITE,MALE,1
850,1.0,0.0,BLACK,MALE,1
851,0.0,0.0,BLACK,MALE,1
852,1.0,0.0,BLACK,MALE,1
853,0.0,0.0,BLACK,MALE,1
854,1.0,0.0,WHITE HISPANIC,MALE,1
855,1.0,0.0,ASIAN/PAC.ISL,MALE,1
856,1.0,0.0,WHITE HISPANIC,MALE,1
857,0.0,0.0,ASIAN/PAC.ISL,MALE,1
858,1.0,0.0,BLACK,MALE,1
859,0.0,0.0,WHITE,FEMALE,1
860,1.0,1.0,WHITE HISPANIC,MALE,1
861,0.0,0.0,BLACK,MALE,1
862,1.0,0.0,BLACK,MALE,1
863,0.0,0.0,WHITE HISPANIC,MALE,1
864,1.0,1.0,BLACK,MALE,1
865,0.0,0.0,BLACK,MALE,1
866,1.0,0.0,BLACK,MALE,1
867,0.0,0.0,BLACK HISPANIC,MALE,1
868,1.0,0.0,BLACK,MALE,1
869,1.0,0.0,BLACK,MALE,1
870,1.0,0.0,BLACK HISPANIC,MALE,1
871,0.0,1.0,WHITE HISPANIC,MALE,1
872,1.0,0.0,BLACK,MALE,1
873,0.0,0.0,BLACK HISPANIC,MALE,1
874,1.0,0.0,BLACK,MALE,1
875,0.0,0.0,BLACK,MALE,1
876,1.0,0.0,BLACK,MALE,1
877,0.0,0.0,WHITE,MALE,1
878,1.0,0.0,WHITE,MALE,1
879,0.0,0.0,WHITE,MALE,1
880,1.0,0.0,WHITE,MALE,1
881,0.0,0.0,BLACK,FEMALE,1
882,1.0,1.0,BLACK,MALE,1
883,1.0,0.0,BLACK,MALE,1
884,1.0,0.0,BLACK,MALE,1
885,0.0,0.0,WHITE,MALE,1
886,1.0,0.0,BLACK,MALE,1
887,0.0,0.0,WHITE HISPANIC,MALE,1
888,1.0,0.0,BLACK HISPANIC,MALE,1
889,0.0,0.0,ASIAN/PAC.ISL,MALE,1
890,1.0,0.0,WHITE,MALE,1
891,0.0,0.0,BLACK,MALE,1
892,1.0,0.0,BLACK,MALE,1
893,0.0,0.0,BLACK,MALE,1
894,1.0,0.0,BLACK,FEMALE,1
895,0.0,0.0,BLACK,MALE,1
896,1.0,0.0,BLACK,MALE,1
897,1.0,0.0,BLACK,MALE,1
898,1.0,0.0,BLACK,MALE,1
899,0.0,0.0,BLACK,MALE,1
900,1.0,1.0,WHITE HISPANIC,MALE,1
901,0.0,0.0,WHITE HISPANIC,FEMALE,1
902,1.0,0.0,WHITE HISPANIC,FEMALE,1
903,0.0,0.0,WHITE,MALE,1
904,1.0,0.0,BLACK,MALE,1
905,0.0,0.0,BLACK,MALE,1
906,1.0,0.0,BLACK,MALE,1
907,0.0,0.0,WHITE,MALE,1
908,1.0,0.0,WHITE,MALE,1
909,0.0,0.0,WHITE HISPANIC,MALE,1
910,1.0,1.0,WHITE HISPANIC,MALE,1
911,1.0,0.0,BLACK,MALE,1
912,1.0,0.0,BLACK,MALE,1
913,0.0,0.0,BLACK,MALE,1
914,1.0,0.0,BLACK,MALE,1
915,0.0,0.0,BLACK HISPANIC,MALE,1
916,1.0,0.0,BLACK,MALE,1
917,0.0,0.0,BLACK,MALE,1
918,1.0,1.0,BLACK HISPANIC,MALE,1
919,0.0,0.0,WHITE,MALE,1
920,1.0,0.0,WHITE HISPANIC,MALE,1
921,0.0,0.0,BLACK,MALE,1
922,1.0,0.0,WHITE HISPANIC,FEMALE,1
923,0.0,0.0,BLACK,MALE,1
924,1.0,1.0,BLACK,MALE,1
925,1.0,0.0,BLACK,MALE,1
926,1.0,0.0,BLACK,MALE,1
927,0.0,1.0,WHITE HISPANIC,MALE,1
928,1.0,0.0,BLACK,MALE,1
929,0.0,1.0,BLACK,MALE,1
930,1.0,1.0,BLACK,MALE,1
931,0.0,0.0,WHITE,MALE,1
932,1.0,0.0,BLACK,MALE,1
933,0.0,0.0,WHITE,MALE,1
934,1.0,0.0,WHITE HISPANIC,MALE,1
935,0.0,0.0,BLACK,MALE,1
936,1.0,1.0,BLACK,MALE,1
937,0.0,0.0,BLACK HISPANIC,MALE,1
938,1.0,0.0,BLACK HISPANIC,MALE,1
939,1.0,0.0,BLACK,MALE,1
940,1.0,0.0,WHITE,MALE,1
941,0.0,0.0,WHITE HISPANIC,MALE,1
942,1.0,0.0,BLACK,MALE,1
943,0.0,0.0,BLACK,FEMALE,1
944,1.0,0.0,WHITE,MALE,1
945,0.0,0.0,WHITE,MALE,1
946,1.0,0.0,BLACK HISPANIC,MALE,1
947,0.0,0.0,WHITE HISPANIC,MALE,1
948,1.0,0.0,BLACK,MALE,1
949,0.0,0.0,BLACK,MALE,1
950,1.0,0.0,WHITE HISPANIC,MALE,1
951,0.0,0.0,BLACK,MALE,1
952,1.0,0.0,BLACK,MALE,1
953,1.0,0.0,BLACK,MALE,1
954,1.0,1.0,WHITE HISPANIC,FEMALE,1
955,0.0,0.0,WHITE HISPANIC,MALE,1
956,1.0,0.0,BLACK,MALE,1
957,0.0,0.0,WHITE,MALE,1
958,1.0,0.0,BLACK,FEMALE,1
959,0.0,0.0,BLACK,MALE,1
960,1.0,0.0,BLACK,MALE,1
961,0.0,0.0,BLACK,FEMALE,1
962,1.0,0.0,BLACK HISPANIC,FEMALE,1
963,0.0,0.0,WHITE HISPANIC,MALE,1
964,1.0,0.0,WHITE HISPANIC,MALE,1
965,0.0,0.0,BLACK,MALE,1
966,1.0,0.0,WHITE HISPANIC,MALE,1
967,1.0,0.0,BLACK,MALE,1
968,1.0,0.0,WHITE HISPANIC,MALE,1
969,0.0,0.0,BLACK,MALE,1
970,1.0,0.0,WHITE,MALE,1
971,0.0,0.0,BLACK,MALE,1
972,1.0,1.0,BLACK,MALE,1
973,0.0,0.0,WHITE,MALE,1
974,1.0,0.0,BLACK,MALE,1
975,0.0,0.0,BLACK,MALE,1
976,1.0,1.0,BLACK HISPANIC,MALE,1
977,0.0,0.0,WHITE HISPANIC,MALE,1
978,1.0,0.0,BLACK,MALE,1
979,0.0,0.0,BLACK,MALE,1
980,1.0,0.0,WHITE,FEMALE,1
981,1.0,0.0,BLACK,MALE,1
982,1.0,0.0,WHITE,MALE,1
983,0.0,0.0,WHITE,MALE,1
984,1.0,0.0,WHITE,MALE,1
985,0.0,0.0,WHITE,MALE,1
986,1.0,0.0,WHITE,MALE,1
987,0.0,0.0,WHITE,MALE,1
988,1.0,0.0,BLACK,FEMALE,1
989,0.0,0.0,WHITE,MALE,1
990,1.0,1.0,BLACK,MALE,1
991,0.0,0.0,BLACK,MALE,1
992,1.0,0.0,WHITE HISPANIC,MALE,1
993,0.0,1.0,BLACK,MALE,1
994,1.0,0.0,BLACK,MALE,1
995,1.0,0.0,BLACK,MALE,1
996,1.0,0.0,WHITE,MALE,1
997,0.0,0.0,WHITE HISPANIC,MALE,1
998,1.0,0.0,ASIAN/PAC.ISL,MALE,1
999,0.0,0.0,BLACK,MALE,1
1000,1.0,0.0,BLACK,MALE,1
1001,0.0,0.0,BLACK,MALE,1
1002,1.0,0.0,BLACK,MALE,1
1003,0.0,1.0,BLACK,MALE,1
1004,1.0,0.0,BLACK,MALE,1
1005,0.0,0.0,BLACK,MALE,1
1006,1.0,0.0,WHITE HISPANIC,MALE,1
1007,0.0,0.0,WHITE,MALE,1
1008,1.0,1.0,WHITE,MALE,1
1009,1.0,0.0,WHITE,MALE,1
1010,1.0,0.0,WHITE,MALE,1
1011,0.0,0.0,BLACK,MALE,1
1012,1.0,0.0,BLACK,MALE,1
1013,0.0,0.0,BLACK,MALE,1
1014,1.0,0.0,WHITE,MALE,1
1015,0.0,0.0,WHITE HISPANIC,MALE,1
1016,1.0,0.0,BLACK,MALE,1
1017,0.0,0.0,BLACK,FEMALE,1
1018,1.0,0.0,BLACK,FEMALE,1
1019,0.0,0.0,WHITE HISPANIC,FEMALE,1
1020,1.0,0.0,WHITE HISPANIC,MALE,1
1021,0.0,0.0,BLACK,MALE,1
1022,1.0,0.0,BLACK,MALE,1
1023,1.0,0.0,WHITE,MALE,1
1024,1.0,0.0,BLACK,MALE,1
1025,0.0,0.0,BLACK,MALE,1
1026,1.0,1.0,BLACK,MALE,1
1027,0.0,0.0,BLACK HISPANIC,MALE,1
1028,1.0,0.0,WHITE,MALE,1
1029,0.0,0.0,WHITE,MALE,1
1030,1.0,0.0,BLACK,MALE,1
1031,0.0,0.0,BLACK,MALE,1
1032,1.0,0.0,BLACK,MALE,1
1033,0.0,0.0,BLACK,MALE,1
1034,1.0,0.0,BLACK,MALE,1
1035,0.0,1.0,BLACK,MALE,1
1036,1.0,1.0,BLACK,MALE,1
1037,1.0,0.0,WHITE HISPANIC,MALE,1
1038,1.0,0.0,BLACK,FEMALE,1
1039,0.0,0.0,WHITE HISPANIC,MALE,1
1040,1.0,0.0,BLACK,MALE,1
1041,0.0,1.0,BLACK HISPANIC,MALE,1
1042,1.0,0.0,BLACK,MALE,1
1043,0.0,0.0,WHITE HISPANIC,MALE,1
1044,1.0,1.0,WHITE,MALE,1
1045,0.0,0.0,WHITE HISPANIC,MALE,1
1046,1.0,0.0,WHITE,MALE,1
1047,0.0,0.0,BLACK,MALE,1
1048,1.0,0.0,BLACK,MALE,1
1049,0.0,0.0,WHITE,MALE,1
1050,1.0,0.0,WHITE,MALE,1
1051,1.0,0.0,BLACK,MALE,1
1052,1.0,0.0,WHITE HISPANIC,FEMALE,1
1053,0.0,0.0,WHITE HISPANIC,MALE,1
1054,1.0,0.0,WHITE,MALE,1
1055,0.0,1.0,WHITE,MALE,1
1056,1.0,0.0,BLACK,MALE,1
1057,0.0,0.0,BLACK,MALE,1
1058,1.0,0.0,BLACK,FEMALE,1
1059,0.0,0.0,WHITE HISPANIC,MALE,1
1060,1.0,0.0,WHITE,MALE,1
1061,0.0,0.0,BLACK,MALE,1
1062,1.0,1.0,WHITE,MALE,1
1063,0.0,0.0,BLACK,MALE,1
1064,1.0,0.0,WHITE HISPANIC,FEMALE,1
1065,1.0,0.0,WHITE HISPANIC,MALE,1
1066,1.0,0.0,BLACK,MALE,1
1067,0.0,0.0,WHITE,MALE,1
1068,1.0,0.0,BLACK,MALE,1
1069,0.0,0.0,WHITE,MALE,1
1070,1.0,0.0,BLACK,MALE,1
1071,0.0,0.0,BLACK,MALE,1
1072,1.0,0.0,BLACK,MALE,1
1073,0.0,0.0,BLACK,MALE,1
1074,1.0,0.0,BLACK,MALE,1
1075,0.0,0.0,ASIAN/PAC.ISL,MALE,1
1076,1.0,0.0,BLACK HISPANIC,MALE,1
1077,0.0,0.0,BLACK,MALE,1
1078,1.0,0.0,BLACK,MALE,1
1079,1.0,0.0,BLACK,MALE,1
1080,1.0,1.0,BLACK HISPANIC,MALE,1
1081,0.0,0.0,BLACK HISPANIC,MALE,1
1082,1.0,0.0,ASIAN/PAC.ISL,FEMALE,1
1083,0.0,0.0,BLACK,MALE,1
1084,1.0,0.0,BLACK,MALE,1
1085,0.0,0.0,BLACK,MALE,1
1086,1.0,0.0,BLACK,FEMALE,1
1087,0.0,0.0,BLACK,MALE,1
1088,1.0,0.0,BLACK,MALE,1
1089,0.0,0.0,BLACK,MALE,1
1090,1.0,0.0,BLACK,MALE,1
1091,0.0,0.0,BLACK HISPANIC,MALE,1
1092,1.0,0.0,WHITE,MALE,1
1093,1.0,0.0,WHITE,MALE,1
1094,1.0,0.0,BLACK,MALE,1
1095,0.0,0.0,BLACK,MALE,1
1096,1.0,0.0,BLACK HISPANIC,MALE,1
1097,0.0,0.0,BLACK,MALE,1
1098,1.0,1.0,BLACK,FEMALE,1
1099,0.0,1.0,BLACK HISPANIC,MALE,1
1100,1.0,0.0,BLACK,MALE,1
1101,0.0,0.0,WHITE,MALE,1
1102,1.0,0.0,BLACK,MALE,1
1103,0.0,0.0,BLACK,MALE,1
1104,1.0,0.0,WHITE HISPANIC,MALE,1
1105,0.0,0.0,BLACK,MALE,1
1106,1.0,0.0,BLACK,MALE,1
1107,1.0,0.0,BLACK,MALE,1
1108,1.0,0.0,BLACK,MALE,1
1109,0.0,0.0,BLACK HISPANIC,MALE,1
1110,1.0,0.0,BLACK,MALE,1
1111,0.0,0.0,BLACK,FEMALE,1
1112,1.0,0.0,BLACK HISPANIC,MALE,1
1113,0.0,0.0,WHITE HISPANIC,MALE,1
1114,1.0,0.0,BLACK,MALE,1
1115,0.0,0.0,BLACK,FEMALE,1
1116,1.0,1.0,WHITE,MALE,1
1117,0.0,0.0,BLACK,FEMALE,1
1118,1.0,0.0,WHITE HISPANIC,MALE,1
1119,0.0,0.0,WHITE HISPANIC,MALE,1
1120,1.0,0.0,BLACK,MALE,1
1121,1.0,0.0,BLACK,MALE,1
1122,1.0,0.0,WHITE,MALE,1
1123,0.0,0.0,BLACK,MALE,1
1124,1.0,0.0,BLACK,MALE,1
1125,0.0,0.0,BLACK,MALE,1
1126,1.0,0.0,BLACK,MALE,1
1127,0.0,0.0,WHITE HISPANIC,MALE,1
1128,1.0,0.0,WHITE,MALE,1
1129,0.0,0.0,BLACK,MALE,1
1130,1.0,0.0,WHITE,MALE,1
1131,0.0,0.0,BLACK,MALE,1
1132,1.0,0.0,BLACK,MALE,1
1133,0.0,0.0,BLACK,MALE,1
1134,1.0,1.0,BLACK,MALE,1
1135,1.0,0.0,WHITE,MALE,1
1136,1.0,0.0,BLACK,MALE,1
1137,0.0,0.0,WHITE HISPANIC,MALE,1
1138,1.0,0.0,WHITE HISPANIC,MALE,1
1139,0.0,0.0,WHITE HISPANIC,MALE,1
1140,1.0,0.0,WHITE HISPANIC,MALE,1
1141,0.0,0.0,BLACK,MALE,1
1142,1.0,0.0,BLACK,MALE,1
1143,0.0,0.0,BLACK,MALE,1
1144,1.0,0.0,WHITE HISPANIC,MALE,1
1145,0.0,0.0,BLACK HISPANIC,MALE,1
1146,1.0,0.0,BLACK HISPANIC,MALE,1
1147,0.0,0.0,BLACK HISPANIC,MALE,1
1148,1.0,0.0,BLACK,MALE,1
1149,1.0,0.0,BLACK,MALE,1
1150,1.0,0.0,BLACK,MALE,1
1151,0.0,0.0,BLACK,MALE,1
1152,1.0,1.0,WHITE,MALE,1
1153,0.0,0.0,WHITE,MALE,1
1154,1.0,0.0,BLACK,MALE,1
1155,0.0,0.0,BLACK,MALE,1
1156,1.0,0.0,BLACK,MALE,1
1157,0.0,0.0,WHITE HISPANIC,MALE,1
1158,1.0,0.0,BLACK,MALE,1
1159,0.0,0.0,BLACK,MALE,1
1160,1.0,0.0,BLACK,FEMALE,1
1161,0.0,0.0,WHITE HISPANIC,MALE,1
1162,1.0,0.0,BLACK,MALE,1
1163,1.0,0.0,BLACK,MALE,1
1164,1.0,0.0,BLACK,FEMALE,1
1165,0.0,0.0,BLACK,FEMALE,1
1166,1.0,0.0,WHITE HISPANIC,MALE,1
1167,0.0,0.0,WHITE HISPANIC,MALE,1
1168,1.0,0.0,WHITE HISPANIC,MALE,1
1169,0.0,0.0,BLACK,MALE,1
1170,1.0,1.0,BLACK,MALE,1
1171,0.0,0.0,WHITE HISPANIC,MALE,1
1172,1.0,0.0,WHITE HISPANIC,MALE,1
1173,0.0,0.0,WHITE HISPANIC,MALE,1
1174,1.0,0.0,BLACK,MALE,1
1175,0.0,0.0,BLACK,MALE,1
1176,1.0,0.0,BLACK,MALE,1
1177,1.0,0.0,WHITE HISPANIC,MALE,1
1178,1.0,0.0,WHITE HISPANIC,MALE,1
1179,0.0,0.0,WHITE HISPANIC,MALE,1
1180,1.0,0.0,BLACK,MALE,1
1181,0.0,0.0,WHITE HISPANIC,MALE,1
1182,1.0,0.0,WHITE HISPANIC,MALE,1
1183,0.0,0.0,WHITE HISPANIC,MALE,1
1184,1.0,0.0,WHITE HISPANIC,MALE,1
1185,0.0,0.0,ASIAN/PAC.ISL,MALE,1
1186,1.0,0.0,BLACK,MALE,1
1187,0.0,0.0,WHITE HISPANIC,MALE,1
1188,1.0,1.0,BLACK,MALE,1
1189,0.0,0.0,BLACK,MALE,1
