entity_id,score,label_value,race,sex,age_cat
964,1.0,1,Caucasian,Male,Less than 25
965,0.0,0,African-American,Male,25 - 45
967,1.0,1,African-American,Male,25 - 45
968,0.0,1,Caucasian,Female,25 - 45
969,1.0,0,Other,Male,Less than 25
971,0.0,1,African-American,Female,Greater than 45
973,0.0,1,Caucasian,Female,Greater than 45
975,0.0,0,African-American,Male,Less than 25
977,1.0,0,African-American,Female,Less than 25
978,0.0,0,African-American,Male,25 - 45
979,1.0,1,Caucasian,Male,Less than 25
983,0.0,1,Caucasian,Male,Less than 25
986,0.0,1,Caucasian,Male,25 - 45
987,1.0,1,African-American,Male,25 - 45
988,1.0,0,African-American,Female,25 - 45
990,1.0,0,Caucasian,Female,Greater than 45
991,1.0,0,African-American,Male,Less than 25
993,0.0,1,Caucasian,Male,25 - 45
995,1.0,1,African-American,Male,25 - 45
996,0.0,1,African-American,Male,Less than 25
997,0.0,1,African-American,Female,25 - 45
998,1.0,1,African-American,Male,25 - 45
999,0.0,1,Caucasian,Male,25 - 45
1000,1.0,1,African-American,Male,25 - 45
1001,1.0,0,African-American,Male,Greater than 45
1002,1.0,0,African-American,Male,Less than 25
1003,1.0,1,African-American,Male,25 - 45
1004,1.0,1,Hispanic,Male,Less than 25
1005,0.0,1,African-American,Male,Greater than 45
1006,0.0,0,African-American,Male,25 - 45
1007,0.0,0,African-American,Female,25 - 45
1008,0.0,0,Caucasian,Male,Greater than 45
1009,0.0,0,Hispanic,Male,Greater than 45
1014,1.0,0,African-American,Male,Less than 25
1015,0.0,0,African-American,Male,25 - 45
1016,1.0,1,Other,Male,25 - 45
1017,1.0,0,Caucasian,Male,25 - 45
1018,1.0,0,African-American,Male,25 - 45
1020,0.0,0,Other,Male,Greater than 45
1022,0.0,0,African-American,Female,25 - 45
1023,0.0,0,Caucasian,Female,Greater than 45
1024,0.0,0,African-American,Male,25 - 45
1025,1.0,1,African-American,Male,25 - 45
1026,1.0,1,African-American,Male,Greater than 45
1027,1.0,0,African-American,Male,Less than 25
1030,0.0,0,Caucasian,Female,25 - 45
1031,1.0,1,Caucasian,Female,25 - 45
1032,1.0,1,Hispanic,Male,25 - 45
1034,1.0,1,African-American,Male,Less than 25
1036,0.0,0,African-American,Male,25 - 45
1037,1.0,1,Asian,Male,Less than 25
1038,0.0,1,Caucasian,Male,Greater than 45
1039,1.0,1,African-American,Male,25 - 45
1041,0.0,0,African-American,Female,25 - 45
1043,1.0,0,African-American,Male,25 - 45
1044,1.0,0,African-American,Male,25 - 45
1046,1.0,0,African-American,Male,25 - 45
1048,1.0,1,African-American,Male,25 - 45
1049,0.0,0,Caucasian,Male,Greater than 45
1051,0.0,1,African-American,Male,25 - 45
1054,1.0,0,African-American,Male,Less than 25
1055,1.0,1,African-American,Male,25 - 45
1056,1.0,1,Caucasian,Male,Greater than 45
1057,1.0,1,African-American,Male,Greater than 45
1058,0.0,0,African-American,Male,25 - 45
1059,1.0,0,African-American,Male,Less than 25
1060,0.0,0,African-American,Male,25 - 45
1061,0.0,0,African-American,Male,Greater than 45
1062,0.0,0,African-American,Male,25 - 45
1063,1.0,1,African-American,Male,25 - 45
1065,1.0,1,African-American,Male,25 - 45
1066,0.0,0,Caucasian,Male,25 - 45
1068,0.0,1,Caucasian,Female,Greater than 45
1069,0.0,0,Caucasian,Male,Greater than 45
1070,1.0,0,African-American,Male,25 - 45
1072,0.0,0,African-American,Male,25 - 45
1073,0.0,0,Hispanic,Male,Less than 25
1076,1.0,0,Caucasian,Female,Greater than 45
1077,1.0,1,African-American,Male,Less than 25
1079,0.0,1,African-American,Male,25 - 45
1081,0.0,0,African-American,Male,25 - 45
1082,1.0,1,African-American,Male,Greater than 45
1084,0.0,0,African-American,Male,Greater than 45
1086,1.0,0,African-American,Male,Less than 25
1087,0.0,1,Caucasian,Male,25 - 45
1088,0.0,0,Caucasian,Male,Greater than 45
1089,0.0,1,Caucasian,Male,25 - 45
1092,1.0,0,Hispanic,Male,Less than 25
1093,0.0,0,Caucasian,Male,Less than 25
1094,0.0,1,Caucasian,Male,25 - 45
1096,0.0,0,Caucasian,Male,Greater than 45
1097,0.0,0,Caucasian,Male,25 - 45
1099,0.0,0,Caucasian,Male,Less than 25
1101,0.0,0,Hispanic,Female,25 - 45
1103,1.0,0,African-American,Male,Less than 25
1105,0.0,1,Caucasian,Male,25 - 45
1106,0.0,0,Caucasian,Male,25 - 45
1107,0.0,1,Caucasian,Male,Less than 25
1109,0.0,1,African-American,Male,Greater than 45
1110,1.0,1,African-American,Female,25 - 45
1111,1.0,0,African-American,Male,Greater than 45
1118,0.0,0,Caucasian,Female,Greater than 45
1119,1.0,1,African-American,Male,Less than 25
1120,1.0,0,African-American,Male,Less than 25
1121,0.0,0,African-American,Male,25 - 45
1122,0.0,0,African-American,Male,Less than 25
1123,1.0,0,African-American,Male,Greater than 45
1125,1.0,1,African-American,Male,25 - 45
1127,0.0,0,African-American,Male,Less than 25
1128,1.0,0,Caucasian,Female,Less than 25
1129,0.0,0,Other,Male,25 - 45
1130,1.0,1,Caucasian,Male,25 - 45
1131,1.0,1,African-American,Male,Less than 25
1132,0.0,0,Caucasian,Female,Greater than 45
1135,0.0,0,Caucasian,Male,Less than 25
1136,1.0,1,African-American,Male,25 - 45
1138,1.0,0,African-American,Female,25 - 45
1140,0.0,0,African-American,Male,Greater than 45
1141,1.0,0,African-American,Male,25 - 45
1142,1.0,0,African-American,Female,25 - 45
1143,1.0,1,African-American,Male,Less than 25
1144,1.0,0,African-American,Female,25 - 45
1145,1.0,1,African-American,Male,Less than 25
1146,1.0,1,African-American,Male,25 - 45
1149,1.0,0,Hispanic,Male,25 - 45
1150,1.0,1,African-American,Female,Greater than 45
1151,0.0,1,Other,Male,Less than 25
1152,1.0,0,Other,Female,Less than 25
1153,1.0,1,Caucasian,Female,Less than 25
1156,0.0,0,African-American,Female,Less than 25
1157,1.0,0,Native American,Male,25 - 45
1158,0.0,1,Caucasian,Male,Greater than 45
1159,0.0,0,African-American,Female,Greater than 45
1160,1.0,0,African-American,Female,Less than 25
1162,1.0,1,African-American,Male,25 - 45
1163,1.0,0,African-American,Male,25 - 45
1165,0.0,0,Other,Male,Less than 25
1166,1.0,1,African-American,Male,25 - 45
1167,0.0,0,African-American,Male,25 - 45
1169,0.0,0,African-American,Male,25 - 45
1170,0.0,1,Other,Male,25 - 45
1171,0.0,0,Hispanic,Male,25 - 45
1172,0.0,0,African-American,Male,25 - 45
1173,1.0,1,African-American,Male,25 - 45
1176,0.0,0,Caucasian,Male,25 - 45
1177,0.0,0,Caucasian,Male,Greater than 45
1179,0.0,0,African-American,Male,25 - 45
1181,1.0,0,African-American,Female,25 - 45
1186,0.0,1,Caucasian,Male,Less than 25
1187,1.0,1,Caucasian,Male,Less than 25
1191,0.0,1,Caucasian,Male,Less than 25
1192,1.0,0,African-American,Male,Greater than 45
1193,1.0,0,Caucasian,Male,Greater than 45
1194,0.0,0,Other,Male,25 - 45
1195,1.0,0,African-American,Female,25 - 45
1196,0.0,0,Caucasian,Male,25 - 45
1197,1.0,1,African-American,Male,Less than 25
1198,0.0,0,Caucasian,Male,25 - 45
1200,1.0,1,African-American,Male,Less than 25
1202,1.0,1,African-American,Male,25 - 45
1204,0.0,0,Other,Female,Less than 25
1205,0.0,0,African-American,Male,Greater than 45
1206,0.0,0,Other,Male,25 - 45
1207,1.0,1,Caucasian,Male,25 - 45
1208,0.0,0,Caucasian,Male,Greater than 45
1209,0.0,0,Caucasian,Male,Less than 25
1212,1.0,1,African-American,Female,Less than 25
1213,0.0,0,African-American,Female,25 - 45
1215,0.0,0,Hispanic,Male,Greater than 45
1216,1.0,0,Caucasian,Male,25 - 45
1217,0.0,1,African-American,Male,25 - 45
1219,0.0,0,African-American,Female,25 - 45
1220,0.0,0,African-American,Male,25 - 45
1221,1.0,0,Other,Male,25 - 45
1222,1.0,1,African-American,Male,25 - 45
1223,1.0,1,Caucasian,Female,Less than 25
1225,0.0,1,African-American,Male,Less than 25
1227,1.0,0,Hispanic,Male,25 - 45
1228,1.0,0,Caucasian,Female,25 - 45
1229,1.0,0,African-American,Male,25 - 45
1230,0.0,0,African-American,Male,Less than 25
1231,0.0,0,Caucasian,Male,25 - 45
1233,0.0,0,Caucasian,Male,25 - 45
1234,1.0,0,African-American,Male,Greater than 45
1235,1.0,1,African-American,Male,25 - 45
1237,1.0,0,African-American,Male,25 - 45
1238,0.0,1,Caucasian,Female,25 - 45
1239,1.0,1,African-American,Male,25 - 45
1240,1.0,0,African-American,Male,25 - 45
1241,0.0,1,Caucasian,Male,25 - 45
1242,0.0,1,Other,Female,25 - 45
1243,0.0,0,Caucasian,Male,25 - 45
1244,0.0,0,Caucasian,Male,Greater than 45
1246,1.0,1,African-American,Male,25 - 45
1247,0.0,0,African-American,Female,Less than 25
1248,0.0,0,Caucasian,Male,25 - 45
1250,1.0,1,African-American,Male,25 - 45
1252,0.0,0,Other,Male,25 - 45
1253,0.0,1,Other,Male,Less than 25
1254,1.0,0,African-American,Male,25 - 45
1255,1.0,1,African-American,Male,25 - 45
1256,1.0,1,African-American,Male,Greater than 45
1257,1.0,1,African-American,Male,Less than 25
1258,1.0,1,African-American,Male,Greater than 45
1259,0.0,1,Caucasian,Male,25 - 45
1260,1.0,1,African-American,Male,Greater than 45
1261,0.0,0,African-American,Male,25 - 45
1262,0.0,0,Caucasian,Male,Greater than 45
1268,0.0,1,African-American,Male,25 - 45
1269,0.0,0,African-American,Male,25 - 45
1271,1.0,1,African-American,Female,Less than 25
1272,1.0,1,African-American,Male,25 - 45
1274,0.0,0,Other,Male,25 - 45
1275,0.0,0,Caucasian,Male,Greater than 45
1276,1.0,1,African-American,Male,Less than 25
1280,1.0,1,Caucasian,Male,25 - 45
1281,0.0,1,Caucasian,Female,25 - 45
1282,1.0,0,African-American,Male,Less than 25
1283,1.0,1,African-American,Male,Less than 25
1286,0.0,1,Caucasian,Male,Less than 25
1290,1.0,1,African-American,Male,25 - 45
1292,0.0,0,Caucasian,Male,Greater than 45
1293,1.0,1,African-American,Male,Less than 25
1295,0.0,0,Caucasian,Male,25 - 45
1296,0.0,0,Caucasian,Male,Greater than 45
1297,0.0,0,Hispanic,Female,25 - 45
1298,1.0,0,African-American,Male,Less than 25
1300,1.0,0,Caucasian,Female,Less than 25
1303,0.0,1,African-American,Male,Less than 25
1304,1.0,0,African-American,Male,25 - 45
1305,1.0,0,African-American,Male,25 - 45
1306,0.0,1,African-American,Male,25 - 45
1310,1.0,0,Caucasian,Female,Less than 25
1313,1.0,1,African-American,Male,25 - 45
1314,1.0,1,African-American,Male,25 - 45
1315,0.0,0,African-American,Male,Less than 25
1318,1.0,1,African-American,Male,25 - 45
1320,0.0,0,Other,Male,Greater than 45
1321,0.0,1,African-American,Male,Greater than 45
1323,0.0,0,African-American,Female,25 - 45
1324,0.0,0,Caucasian,Male,25 - 45
1325,0.0,0,African-American,Female,Greater than 45
1326,1.0,0,African-American,Male,Less than 25
1328,0.0,0,African-American,Female,25 - 45
1329,1.0,1,Caucasian,Male,Less than 25
1330,0.0,0,Caucasian,Male,25 - 45
1331,1.0,1,African-American,Male,Less than 25
1332,0.0,1,Other,Male,25 - 45
1334,0.0,0,African-American,Male,25 - 45
1335,0.0,0,Caucasian,Female,25 - 45
1336,0.0,0,Caucasian,Male,Greater than 45
1341,1.0,1,Native American,Male,25 - 45
1342,1.0,0,African-American,Male,25 - 45
1343,1.0,1,Hispanic,Male,Less than 25
1344,0.0,0,African-American,Male,Greater than 45
1345,0.0,1,Caucasian,Male,Less than 25
1346,1.0,0,African-American,Male,25 - 45
1347,0.0,1,Caucasian,Female,25 - 45
1348,1.0,0,African-American,Female,25 - 45
1349,0.0,0,Hispanic,Male,25 - 45
1351,1.0,1,African-American,Male,25 - 45
1352,1.0,1,Caucasian,Male,25 - 45
1353,0.0,1,Caucasian,Male,Greater than 45
1354,0.0,0,Hispanic,Male,25 - 45
1356,0.0,0,Hispanic,Female,Greater than 45
1358,1.0,1,African-American,Male,25 - 45
1360,0.0,1,African-American,Male,25 - 45
1361,0.0,1,African-American,Male,25 - 45
1363,0.0,1,Hispanic,Male,Greater than 45
1366,0.0,0,Caucasian,Female,25 - 45
1367,0.0,1,African-American,Male,25 - 45
1368,0.0,0,Caucasian,Male,25 - 45
1369,0.0,0,Caucasian,Female,25 - 45
1370,0.0,0,Caucasian,Female,Greater than 45
1372,0.0,0,Caucasian,Male,Less than 25
1375,0.0,0,Hispanic,Male,25 - 45
1376,1.0,0,Hispanic,Male,25 - 45
1377,1.0,1,African-American,Male,25 - 45
1379,1.0,1,African-American,Male,Less than 25
1380,0.0,1,African-American,Male,Greater than 45
1382,0.0,0,African-American,Male,25 - 45
1384,1.0,0,Caucasian,Male,Greater than 45
1385,0.0,1,African-American,Male,25 - 45
1388,0.0,1,Caucasian,Female,Greater than 45
1393,0.0,1,African-American,Male,Greater than 45
1395,1.0,1,African-American,Male,Less than 25
1396,1.0,1,African-American,Male,25 - 45
1397,1.0,0,African-American,Male,Greater than 45
1399,0.0,0,Caucasian,Male,25 - 45
1402,0.0,0,African-American,Male,Greater than 45
1403,1.0,1,African-American,Male,Less than 25
1408,1.0,1,African-American,Male,25 - 45
1410,0.0,0,African-American,Male,25 - 45
1411,0.0,0,Hispanic,Female,Greater than 45
1412,0.0,0,Hispanic,Male,Greater than 45
1418,0.0,0,Hispanic,Male,Greater than 45
1419,0.0,0,Caucasian,Female,25 - 45
1422,0.0,1,Hispanic,Female,25 - 45
1424,1.0,1,Caucasian,Male,Greater than 45
1427,1.0,1,African-American,Male,25 - 45
1428,1.0,0,African-American,Male,Less than 25
1429,1.0,1,African-American,Male,25 - 45
1430,0.0,0,Hispanic,Male,Greater than 45
1431,1.0,0,Caucasian,Male,25 - 45
1433,1.0,0,African-American,Male,Less than 25
1435,0.0,1,African-American,Male,25 - 45
1436,1.0,1,African-American,Male,Less than 25
1438,1.0,0,Caucasian,Female,25 - 45
1439,0.0,0,Caucasian,Male,Less than 25
1441,1.0,1,African-American,Male,25 - 45
1443,1.0,1,African-American,Male,Greater than 45
1445,1.0,1,African-American,Male,25 - 45
1446,0.0,0,Caucasian,Male,25 - 45
1447,0.0,0,Caucasian,Male,25 - 45
1448,0.0,0,Caucasian,Male,Less than 25
1452,1.0,1,Caucasian,Female,Less than 25
1455,0.0,0,African-American,Male,Greater than 45
1456,1.0,1,African-American,Male,25 - 45
1458,0.0,0,Caucasian,Male,Less than 25
1460,1.0,1,Hispanic,Female,Less than 25
1461,1.0,1,African-American,Male,Less than 25
1462,0.0,0,Hispanic,Male,25 - 45
1463,1.0,1,African-American,Male,25 - 45
1464,1.0,1,Hispanic,Female,Less than 25
1467,1.0,1,African-American,Male,25 - 45
1470,1.0,1,African-American,Male,Greater than 45
1471,1.0,1,Caucasian,Male,Less than 25
1472,0.0,0,Caucasian,Male,25 - 45
1473,0.0,1,African-American,Male,25 - 45
1474,0.0,0,African-American,Female,Less than 25
1475,0.0,0,Hispanic,Male,Greater than 45
1479,0.0,1,African-American,Male,Greater than 45
1481,0.0,0,African-American,Male,25 - 45
1482,1.0,0,African-American,Female,Less than 25
1483,0.0,0,African-American,Male,25 - 45
1484,1.0,1,Caucasian,Male,25 - 45
1485,1.0,1,African-American,Male,Less than 25
1486,0.0,0,Hispanic,Male,25 - 45
1488,0.0,1,African-American,Male,25 - 45
1490,0.0,1,African-American,Male,25 - 45
1491,0.0,0,African-American,Female,25 - 45
1496,1.0,1,African-American,Male,Less than 25
1497,0.0,0,Caucasian,Male,25 - 45
1498,0.0,0,Caucasian,Male,Greater than 45
1499,1.0,1,African-American,Male,25 - 45
1501,0.0,0,Caucasian,Male,25 - 45
1505,1.0,1,African-American,Male,Less than 25
1506,1.0,1,Caucasian,Female,25 - 45
1508,0.0,0,African-American,Female,Less than 25
1509,0.0,0,Hispanic,Male,Greater than 45
1511,0.0,0,African-American,Male,25 - 45
1512,0.0,0,African-American,Male,Greater than 45
1513,1.0,1,African-American,Male,25 - 45
1515,0.0,0,African-American,Male,Greater than 45
1516,0.0,1,Hispanic,Male,Greater than 45
1517,0.0,1,African-American,Male,25 - 45
1518,0.0,1,Hispanic,Male,Less than 25
1520,1.0,0,Caucasian,Male,Less than 25
1522,1.0,0,African-American,Male,Less than 25
1523,0.0,0,Other,Female,25 - 45
1526,0.0,0,African-American,Male,25 - 45
1529,1.0,1,African-American,Female,25 - 45
1530,0.0,0,Hispanic,Male,Greater than 45
1531,1.0,1,Hispanic,Male,Less than 25
1532,0.0,0,Hispanic,Male,Greater than 45
1533,1.0,0,African-American,Male,25 - 45
1534,1.0,0,African-American,Male,25 - 45
1535,1.0,1,Hispanic,Male,Less than 25
1536,0.0,0,African-American,Male,25 - 45
1538,0.0,0,Caucasian,Male,25 - 45
1540,1.0,0,African-American,Male,25 - 45
1541,1.0,0,African-American,Male,25 - 45
1542,1.0,1,African-American,Male,25 - 45
1543,1.0,1,African-American,Male,25 - 45
1545,1.0,0,African-American,Male,25 - 45
1548,1.0,1,African-American,Male,25 - 45
1549,1.0,1,African-American,Male,Less than 25
1550,0.0,0,Caucasian,Male,Greater than 45
1551,0.0,0,Hispanic,Male,Greater than 45
1553,0.0,1,Hispanic,Male,Greater than 45
1554,0.0,0,Hispanic,Male,25 - 45
1556,1.0,1,African-American,Male,25 - 45
1557,0.0,0,African-American,Female,Greater than 45
1558,1.0,0,African-American,Female,25 - 45
1559,0.0,0,Caucasian,Male,Less than 25
1560,0.0,1,Hispanic,Male,Greater than 45
1562,0.0,0,Hispanic,Male,25 - 45
1563,0.0,0,African-American,Female,Greater than 45
1565,1.0,1,African-American,Male,25 - 45
1566,0.0,0,African-American,Male,Greater than 45
1568,0.0,1,Other,Male,25 - 45
1569,1.0,1,African-American,Female,25 - 45
1571,0.0,0,Caucasian,Male,Greater than 45
1572,0.0,0,African-American,Male,25 - 45
1573,1.0,0,African-American,Male,Less than 25
1575,0.0,1,African-American,Male,25 - 45
1576,1.0,1,African-American,Male,25 - 45
1577,0.0,0,African-American,Male,Greater than 45
1578,0.0,0,Caucasian,Male,25 - 45
1581,0.0,0,Caucasian,Male,Greater than 45
1584,0.0,0,Other,Male,25 - 45
1587,0.0,0,Caucasian,Male,Greater than 45
1588,1.0,1,African-American,Male,25 - 45
1590,0.0,1,African-American,Male,25 - 45
1591,0.0,0,Caucasian,Female,Greater than 45
1594,1.0,0,African-American,Female,Less than 25
1595,1.0,1,African-American,Male,Greater than 45
1596,0.0,1,African-American,Male,25 - 45
1597,0.0,0,African-American,Male,25 - 45
1599,0.0,0,Caucasian,Female,25 - 45
1601,0.0,1,Caucasian,Male,25 - 45
1602,0.0,0,African-American,Male,25 - 45
1604,1.0,1,African-American,Male,25 - 45
1605,0.0,0,Hispanic,Male,Less than 25
1606,1.0,0,African-American,Female,25 - 45
1607,1.0,1,African-American,Female,25 - 45
1608,1.0,1,Caucasian,Female,Greater than 45
1611,0.0,0,African-American,Male,Greater than 45
1613,0.0,0,African-American,Male,25 - 45
1615,0.0,0,Caucasian,Female,25 - 45
1618,0.0,0,Other,Male,25 - 45
1620,0.0,0,Caucasian,Male,Greater than 45
1622,0.0,0,African-American,Male,Greater than 45
1623,1.0,0,African-American,Male,Greater than 45
1624,1.0,1,African-American,Male,Less than 25
1625,1.0,1,African-American,Male,Less than 25
1626,0.0,1,African-American,Male,25 - 45
1627,0.0,0,African-American,Female,Less than 25
1629,1.0,0,African-American,Male,25 - 45
1630,1.0,0,Caucasian,Female,Greater than 45
1631,0.0,1,Caucasian,Male,Greater than 45
1632,1.0,1,African-American,Male,25 - 45
1634,0.0,0,Caucasian,Male,25 - 45
1637,0.0,0,African-American,Male,25 - 45
1638,0.0,1,African-American,Male,Greater than 45
1639,0.0,0,Hispanic,Male,25 - 45
1640,0.0,0,Caucasian,Male,Greater than 45
1642,1.0,0,Caucasian,Male,25 - 45
1643,0.0,0,Caucasian,Male,25 - 45
1644,0.0,0,Hispanic,Male,25 - 45
1645,1.0,1,African-American,Female,Less than 25
1646,0.0,0,Hispanic,Male,Greater than 45
1648,0.0,0,Caucasian,Male,Greater than 45
1651,0.0,1,African-American,Male,Greater than 45
1652,0.0,0,Caucasian,Male,Greater than 45
1653,1.0,0,Caucasian,Male,25 - 45
1655,0.0,1,African-American,Male,Less than 25
1656,0.0,0,Hispanic,Male,25 - 45
1657,0.0,0,African-American,Male,25 - 45
1658,0.0,0,Hispanic,Female,Greater than 45
1660,1.0,1,African-American,Male,25 - 45
1663,0.0,0,Hispanic,Female,25 - 45
1664,1.0,0,Caucasian,Male,25 - 45
1665,1.0,0,African-American,Male,25 - 45
1666,0.0,1,Caucasian,Female,Greater than 45
1667,1.0,1,Caucasian,Male,Less than 25
1668,1.0,0,African-American,Male,25 - 45
1669,1.0,1,Caucasian,Female,25 - 45
1670,1.0,1,African-American,Male,Less than 25
1672,1.0,0,African-American,Female,Less than 25
1673,1.0,1,Caucasian,Male,25 - 45
1674,0.0,0,African-American,Male,Less than 25
1676,0.0,0,Caucasian,Female,Greater than 45
1678,0.0,0,African-American,Male,Greater than 45
1680,0.0,0,Caucasian,Male,Greater than 45
1681,0.0,0,African-American,Male,Greater than 45
1682,0.0,0,Caucasian,Male,25 - 45
1683,1.0,1,African-American,Female,25 - 45
1684,1.0,0,Caucasian,Female,Less than 25
1685,1.0,1,Hispanic,Male,Less than 25
1686,1.0,1,African-American,Female,Less than 25
1688,1.0,1,African-American,Male,Less than 25
1689,0.0,1,Caucasian,Male,Greater than 45
1691,1.0,0,Caucasian,Male,25 - 45
1692,0.0,0,Caucasian,Male,Greater than 45
1696,1.0,0,Hispanic,Female,25 - 45
1697,1.0,0,Other,Male,25 - 45
1698,0.0,0,Caucasian,Female,Less than 25
1699,0.0,0,Caucasian,Female,25 - 45
1700,0.0,1,African-American,Male,25 - 45
1701,1.0,1,African-American,Male,Less than 25
1702,1.0,1,African-American,Male,25 - 45
1704,0.0,1,Caucasian,Female,Greater than 45
1705,1.0,0,African-American,Male,25 - 45
1706,1.0,1,African-American,Male,25 - 45
1707,0.0,0,African-American,Male,Less than 25
1709,1.0,1,African-American,Male,25 - 45
1710,0.0,0,Caucasian,Male,25 - 45
1711,0.0,0,Caucasian,Female,25 - 45
1714,1.0,0,Caucasian,Male,25 - 45
1715,1.0,1,African-American,Male,25 - 45
1716,0.0,0,Caucasian,Male,25 - 45
1717,1.0,1,African-American,Male,25 - 45
1718,1.0,1,African-American,Male,25 - 45
1719,0.0,1,African-American,Male,Greater than 45
