entity_id,label_value,score,education,gender,race
24315,1,1.0,Bachelors,Male,White
5910,0,1.0,Some-college,Female,Black
3936,0,1.0,Assoc-voc,Female,White
24027,0,1.0,Masters,Female,White
25266,0,0.0,Bachelors,Male,White
23442,0,0.0,HS-grad,Male,White
25128,0,1.0,Some-college,Female,White
31685,0,0.0,HS-grad,Male,White
19737,0,1.0,HS-grad,Male,White
12816,0,0.0,Bachelors,Male,White
3096,0,1.0,HS-grad,Female,Black
12699,0,1.0,Some-college,Female,White
32143,0,1.0,HS-grad,Male,White
22233,0,1.0,Some-college,Female,White
2468,0,0.0,Bachelors,Male,White
1024,0,1.0,HS-grad,Female,Black
8146,0,1.0,HS-grad,Female,White
28575,0,1.0,HS-grad,Female,White
25188,0,1.0,7th-8th,Male,White
4016,0,1.0,HS-grad,Male,White
7171,0,1.0,Bachelors,Female,White
5504,0,1.0,Bachelors,Female,Black
11724,0,1.0,Masters,Female,White
2697,0,1.0,HS-grad,Male,White
12219,0,1.0,HS-grad,Female,White
27199,0,1.0,Bachelors,Female,White
17581,0,1.0,Some-college,Female,Amer-Indian-Eskimo
18184,0,1.0,HS-grad,Female,White
14706,0,1.0,HS-grad,Male,White
14288,1,1.0,HS-grad,Male,White
28281,0,1.0,11th,Female,Black
7936,0,1.0,Bachelors,Male,White
7275,1,1.0,Doctorate,Female,White
22654,0,0.0,HS-grad,Male,White
19775,0,1.0,10th,Male,White
30156,0,1.0,HS-grad,Male,White
15294,0,1.0,HS-grad,Male,White
2914,0,1.0,11th,Female,White
703,0,1.0,Some-college,Male,White
11467,1,1.0,HS-grad,Male,White
18512,0,1.0,Some-college,Male,White
30742,0,1.0,HS-grad,Male,White
18449,0,1.0,HS-grad,Male,White
4243,0,1.0,11th,Male,White
1218,0,1.0,Bachelors,Male,White
4210,1,0.0,Assoc-acdm,Male,White
32154,0,1.0,HS-grad,Male,White
11296,0,1.0,11th,Male,White
21888,0,1.0,12th,Male,White
4124,0,1.0,Bachelors,Male,White
14656,1,0.0,Masters,Male,White
3058,0,1.0,Some-college,Female,White
7025,0,1.0,Some-college,Male,Black
29848,0,1.0,HS-grad,Male,White
26189,0,1.0,9th,Male,Black
1341,0,1.0,Masters,Female,White
13275,0,1.0,Bachelors,Male,White
21280,1,0.0,Masters,Male,White
8883,1,0.0,Prof-school,Male,White
30927,0,1.0,11th,Male,Black
20831,0,1.0,HS-grad,Female,White
13536,0,1.0,10th,Male,White
30102,0,1.0,11th,Female,White
31124,0,1.0,9th,Female,White
24525,0,1.0,Bachelors,Female,White
8938,0,1.0,Some-college,Male,White
340,0,1.0,Assoc-acdm,Male,White
11082,1,0.0,Bachelors,Male,White
13508,0,1.0,Some-college,Female,White
15049,0,1.0,Masters,Male,White
31154,0,1.0,Some-college,Female,White
2154,0,1.0,10th,Female,White
8684,0,1.0,HS-grad,Male,White
1386,0,1.0,HS-grad,Male,Black
177,0,1.0,HS-grad,Male,Black
110,0,1.0,Bachelors,Male,White
18420,0,1.0,Bachelors,Female,White
2350,0,1.0,Assoc-acdm,Female,White
13628,0,1.0,Bachelors,Male,White
503,0,1.0,Some-college,Female,White
6739,0,1.0,Masters,Male,White
6375,0,1.0,HS-grad,Male,White
10201,0,1.0,HS-grad,Male,White
818,0,0.0,HS-grad,Male,White
22406,0,1.0,HS-grad,Male,White
7210,0,1.0,HS-grad,Male,Asian-Pac-Islander
16541,0,1.0,HS-grad,Male,White
32332,0,1.0,HS-grad,Male,White
28663,0,1.0,Some-college,Male,White
10314,0,0.0,Bachelors,Male,White
3035,1,1.0,Masters,Male,White
1814,1,1.0,HS-grad,Male,White
20205,1,0.0,Masters,Female,White
2633,1,0.0,Bachelors,Male,White
24587,0,1.0,10th,Male,Black
24415,1,1.0,Doctorate,Female,White
10636,0,1.0,Bachelors,Female,White
31078,0,1.0,Some-college,Male,White
4773,0,1.0,Some-college,Male,White
16658,0,1.0,Bachelors,Female,White
30751,0,1.0,HS-grad,Male,White
24261,0,1.0,Some-college,Male,White
18844,0,1.0,Bachelors,Male,White
28690,1,0.0,Masters,Female,White
1424,0,0.0,HS-grad,Male,Black
19225,1,1.0,Masters,Male,White
7398,0,1.0,Some-college,Male,White
29080,0,0.0,Bachelors,Male,White
2860,1,0.0,Masters,Male,White
6760,0,1.0,7th-8th,Male,White
14044,0,0.0,HS-grad,Male,White
25116,0,1.0,Some-college,Male,Black
32175,0,0.0,Bachelors,Male,White
18677,0,1.0,Masters,Female,White
11508,0,1.0,Some-college,Male,White
25573,0,0.0,Bachelors,Male,White
17206,1,0.0,11th,Female,White
18903,0,1.0,Bachelors,Female,Black
22037,0,1.0,Bachelors,Male,White
10699,0,1.0,Some-college,Female,Black
10802,0,0.0,Some-college,Male,White
13171,0,1.0,Some-college,Female,White
22463,0,1.0,HS-grad,Male,Black
2263,0,1.0,Some-college,Male,White
27934,0,1.0,Some-college,Male,Black
10813,1,0.0,HS-grad,Male,White
11067,0,1.0,HS-grad,Female,White
17975,0,1.0,11th,Male,White
29415,1,0.0,HS-grad,Male,White
22567,0,1.0,HS-grad,Female,White
25436,1,1.0,Bachelors,Male,White
24503,0,1.0,9th,Male,White
13865,0,1.0,HS-grad,Female,White
1343,0,1.0,HS-grad,Male,White
19899,0,0.0,Bachelors,Male,White
18073,0,1.0,Doctorate,Male,White
19947,0,1.0,HS-grad,Female,White
13282,0,1.0,Bachelors,Male,White
9689,0,1.0,10th,Male,White
21386,0,1.0,Bachelors,Male,White
17422,1,0.0,Masters,Male,White
29539,0,1.0,HS-grad,Male,Black
25129,1,1.0,HS-grad,Male,White
11128,1,0.0,Masters,Male,Black
21307,1,0.0,Bachelors,Male,White
12551,0,1.0,Bachelors,Female,White
26262,0,1.0,HS-grad,Female,White
7181,0,1.0,Some-college,Female,White
20136,1,1.0,Assoc-voc,Male,White
7290,1,0.0,Bachelors,Female,White
14064,0,1.0,HS-grad,Male,White
24316,1,0.0,Some-college,Male,White
21839,0,1.0,HS-grad,Female,Black
17003,1,0.0,Bachelors,Female,White
29453,0,1.0,9th,Male,White
27066,0,1.0,Assoc-acdm,Female,Black
9509,0,1.0,HS-grad,Female,Black
18009,1,0.0,Bachelors,Male,White
18477,0,1.0,Some-college,Male,White
24353,0,1.0,Masters,Male,White
31006,1,0.0,Assoc-voc,Male,White
28840,0,1.0,HS-grad,Female,White
1896,0,1.0,Bachelors,Male,White
28633,0,1.0,Assoc-acdm,Female,White
20468,0,1.0,HS-grad,Male,White
5453,0,1.0,HS-grad,Female,White
32397,0,1.0,HS-grad,Female,White
1333,0,0.0,Prof-school,Male,White
24618,0,0.0,Bachelors,Male,White
5860,0,1.0,HS-grad,Male,White
12742,0,1.0,HS-grad,Male,White
6137,1,1.0,Assoc-voc,Male,White
26141,0,1.0,HS-grad,Male,White
28744,0,1.0,HS-grad,Male,White
4583,0,1.0,Some-college,Female,Asian-Pac-Islander
5308,0,1.0,Some-college,Male,White
10902,0,0.0,Bachelors,Male,White
8633,1,0.0,11th,Male,Asian-Pac-Islander
31468,1,0.0,Masters,Male,Black
5383,0,1.0,Some-college,Female,White
26364,0,1.0,Some-college,Female,Black
7319,0,1.0,1st-4th,Female,White
18515,0,1.0,Some-college,Male,Black
29018,0,1.0,Some-college,Male,White
25916,0,1.0,5th-6th,Male,White
208,1,0.0,HS-grad,Female,White
9236,0,1.0,Some-college,Male,White
29880,0,0.0,HS-grad,Male,White
244,0,1.0,Some-college,Male,White
5634,1,0.0,Masters,Male,White
15035,1,0.0,12th,Male,White
29602,0,1.0,HS-grad,Male,White
6034,0,1.0,Assoc-voc,Male,White
3357,0,1.0,Some-college,Female,White
28621,0,1.0,Bachelors,Female,White
4924,0,1.0,HS-grad,Female,White
24954,0,1.0,11th,Male,White
6759,0,1.0,Some-college,Male,White
12588,0,1.0,HS-grad,Male,White
9365,0,1.0,HS-grad,Male,White
22431,0,1.0,10th,Male,Asian-Pac-Islander
12285,0,1.0,Some-college,Female,Black
11566,0,1.0,7th-8th,Male,White
2911,0,1.0,Some-college,Female,White
18890,1,0.0,Prof-school,Male,White
9826,1,0.0,Bachelors,Male,White
10608,0,1.0,HS-grad,Male,White
29156,0,1.0,Masters,Female,White
17690,0,1.0,Masters,Female,White
8850,0,0.0,Masters,Male,White
31841,0,1.0,HS-grad,Female,White
23832,0,1.0,Assoc-voc,Female,Asian-Pac-Islander
11812,0,1.0,Bachelors,Female,Black
14134,0,1.0,HS-grad,Male,Black
24185,0,1.0,Bachelors,Female,Black
23885,0,1.0,HS-grad,Female,White
2762,1,0.0,HS-grad,Male,White
1686,0,1.0,HS-grad,Female,Black
16110,0,1.0,Some-college,Male,White
16099,0,1.0,HS-grad,Male,White
21316,1,0.0,HS-grad,Male,White
22167,0,1.0,Preschool,Female,White
18021,1,0.0,Some-college,Male,White
11430,0,1.0,9th,Female,White
25109,0,1.0,HS-grad,Female,White
32523,0,1.0,HS-grad,Male,White
22995,1,0.0,HS-grad,Male,White
8042,0,1.0,HS-grad,Male,Black
15039,0,1.0,HS-grad,Female,White
8572,0,1.0,Bachelors,Male,Asian-Pac-Islander
19089,0,1.0,Some-college,Female,Amer-Indian-Eskimo
19293,0,1.0,HS-grad,Female,White
10621,1,0.0,HS-grad,Male,White
17556,0,1.0,Bachelors,Female,Black
12262,1,1.0,HS-grad,Male,Asian-Pac-Islander
20955,0,1.0,11th,Male,Black
10277,0,1.0,Some-college,Male,White
15748,0,0.0,HS-grad,Male,White
30013,0,0.0,Bachelors,Male,White
6392,1,0.0,Some-college,Male,White
23732,0,0.0,Assoc-voc,Male,White
29077,1,0.0,Bachelors,Male,White
4803,0,1.0,Assoc-acdm,Female,Asian-Pac-Islander
29878,1,1.0,Masters,Male,White
18838,0,0.0,HS-grad,Male,White
16518,1,1.0,HS-grad,Male,White
28458,0,1.0,Bachelors,Male,White
20957,0,1.0,HS-grad,Female,White
17644,1,0.0,Some-college,Male,White
29191,0,1.0,HS-grad,Female,White
12393,0,0.0,Bachelors,Male,White
8150,1,0.0,Prof-school,Male,White
7814,0,1.0,Bachelors,Female,White
11258,0,1.0,HS-grad,Female,White
16758,1,1.0,10th,Male,White
9421,0,1.0,HS-grad,Female,White
26675,1,0.0,HS-grad,Female,Black
13146,0,1.0,Bachelors,Male,White
20453,0,1.0,Some-college,Female,White
15235,0,1.0,Bachelors,Female,White
20265,0,1.0,10th,Female,White
29675,0,1.0,Some-college,Female,White
15762,1,0.0,HS-grad,Female,Asian-Pac-Islander
3943,0,1.0,HS-grad,Female,White
23567,1,1.0,Bachelors,Male,White
19278,0,1.0,HS-grad,Male,White
20763,0,1.0,Bachelors,Male,White
6149,1,0.0,Assoc-acdm,Male,White
18445,0,1.0,HS-grad,Male,White
31350,0,1.0,Bachelors,Male,White
27566,0,0.0,Some-college,Male,White
7004,0,1.0,HS-grad,Female,White
19513,0,1.0,HS-grad,Male,White
7247,0,1.0,HS-grad,Male,White
9376,0,1.0,HS-grad,Male,White
8088,0,1.0,Preschool,Female,White
9294,0,1.0,HS-grad,Female,White
12259,0,1.0,7th-8th,Male,White
22454,0,1.0,Bachelors,Male,White
3738,0,1.0,HS-grad,Male,White
16830,0,1.0,HS-grad,Male,White
22335,1,0.0,Bachelors,Female,White
6517,0,1.0,HS-grad,Female,White
19903,0,1.0,HS-grad,Male,White
4904,0,1.0,10th,Male,White
1840,0,1.0,Some-college,Male,White
31186,0,1.0,Assoc-voc,Female,White
26946,1,0.0,HS-grad,Male,White
24313,1,0.0,Bachelors,Male,White
28159,1,0.0,Masters,Female,White
28364,0,1.0,HS-grad,Male,White
20725,1,0.0,Some-college,Male,White
31323,0,1.0,Bachelors,Male,White
16482,1,0.0,Doctorate,Male,White
16905,0,1.0,HS-grad,Male,White
6242,0,1.0,Some-college,Female,White
24366,1,1.0,Some-college,Male,White
17713,0,1.0,Some-college,Female,White
21408,1,1.0,11th,Male,White
32482,0,1.0,Some-college,Male,White
30776,0,1.0,11th,Female,White
8496,0,1.0,Some-college,Male,White
1602,0,1.0,Some-college,Female,White
10905,0,1.0,5th-6th,Male,Black
7808,0,1.0,Some-college,Male,Asian-Pac-Islander
18601,0,1.0,HS-grad,Male,White
23694,0,1.0,Assoc-voc,Male,White
486,0,1.0,1st-4th,Male,White
2795,0,1.0,HS-grad,Female,Black
23459,1,0.0,10th,Male,White
31976,0,1.0,Some-college,Male,White
9053,0,1.0,HS-grad,Female,White
6661,1,0.0,HS-grad,Male,White
11251,0,1.0,7th-8th,Male,White
1545,0,1.0,Bachelors,Male,White
21708,0,1.0,Some-college,Female,Black
10313,0,0.0,HS-grad,Male,White
31128,1,0.0,Masters,Male,White
14307,0,1.0,Assoc-acdm,Female,White
14125,0,1.0,12th,Female,White
16442,0,1.0,HS-grad,Male,White
16945,1,0.0,Assoc-voc,Female,White
6443,0,1.0,Some-college,Male,White
9022,1,0.0,HS-grad,Male,White
28797,0,1.0,HS-grad,Female,White
21304,0,1.0,10th,Female,White
13681,0,1.0,HS-grad,Male,White
29631,0,0.0,Prof-school,Male,Asian-Pac-Islander
29593,1,0.0,Bachelors,Male,White
4306,1,1.0,HS-grad,Male,White
8693,0,1.0,HS-grad,Male,White
29789,1,1.0,Masters,Male,White
22422,0,1.0,7th-8th,Male,White
16338,0,1.0,HS-grad,Male,White
16358,0,0.0,HS-grad,Male,White
22969,1,0.0,Prof-school,Male,White
19505,0,1.0,HS-grad,Male,White
16804,0,1.0,HS-grad,Female,White
18902,0,1.0,HS-grad,Male,White
21820,0,1.0,HS-grad,Male,Black
28717,1,1.0,Assoc-voc,Male,White
14039,0,1.0,Assoc-acdm,Male,White
9295,0,0.0,Bachelors,Male,White
1479,0,1.0,Some-college,Male,White
2791,0,1.0,HS-grad,Female,White
9932,0,1.0,Some-college,Male,White
20643,0,1.0,HS-grad,Female,White
24404,0,1.0,10th,Female,White
25194,0,1.0,Bachelors,Male,White
27633,1,0.0,Assoc-acdm,Male,White
6404,0,1.0,HS-grad,Male,White
20252,1,0.0,Bachelors,Male,White
30057,0,1.0,HS-grad,Male,Amer-Indian-Eskimo
1025,0,1.0,HS-grad,Male,White
15812,1,0.0,Bachelors,Female,White
11682,0,1.0,HS-grad,Female,White
6240,0,1.0,HS-grad,Male,Other
13971,0,1.0,Bachelors,Male,Asian-Pac-Islander
12969,0,1.0,Some-college,Male,White
24994,0,1.0,HS-grad,Male,White
2678,0,1.0,Some-college,Female,White
1242,0,1.0,HS-grad,Female,White
14220,1,0.0,Some-college,Male,White
29058,0,1.0,10th,Female,White
9513,0,1.0,Some-college,Male,White
29795,0,1.0,11th,Female,White
8776,0,0.0,HS-grad,Male,White
12441,0,1.0,Bachelors,Male,White
9696,0,1.0,HS-grad,Female,Black
3831,1,0.0,Bachelors,Male,White
30831,1,0.0,Prof-school,Female,White
25447,0,1.0,Assoc-acdm,Female,White
17293,0,0.0,HS-grad,Male,White
11996,0,0.0,Bachelors,Male,White
13653,0,1.0,Some-college,Male,White
7554,0,1.0,HS-grad,Male,White
21812,0,1.0,Assoc-voc,Female,White
1517,0,0.0,Bachelors,Female,White
13017,0,1.0,Some-college,Female,White
27548,0,1.0,12th,Male,White
12753,0,1.0,HS-grad,Female,White
18003,0,1.0,Prof-school,Female,Black
28196,0,1.0,Prof-school,Male,White
2792,0,0.0,HS-grad,Male,White
3350,0,1.0,HS-grad,Male,Other
14206,0,1.0,Bachelors,Male,White
16657,1,0.0,Doctorate,Male,White
15952,0,1.0,Bachelors,Female,Black
8465,0,1.0,HS-grad,Female,Black
5179,1,0.0,Masters,Female,White
32201,0,1.0,HS-grad,Female,White
19085,0,0.0,Bachelors,Male,White
3375,0,1.0,Some-college,Male,White
14902,0,1.0,Assoc-acdm,Female,White
16912,0,1.0,Some-college,Male,White
13878,0,1.0,Some-college,Female,White
2460,1,1.0,Assoc-voc,Male,White
32190,0,1.0,Bachelors,Male,White
2524,0,1.0,7th-8th,Male,White
28376,0,1.0,HS-grad,Female,White
3165,0,1.0,10th,Female,White
9834,0,1.0,HS-grad,Female,White
28531,0,1.0,Some-college,Male,White
26859,0,1.0,HS-grad,Male,White
6453,1,0.0,Masters,Female,White
23218,0,1.0,Assoc-acdm,Male,White
13644,1,0.0,Bachelors,Male,Black
3615,0,1.0,Some-college,Female,White
13304,1,0.0,Bachelors,Male,White
26349,0,1.0,HS-grad,Female,White
32526,0,1.0,10th,Male,White
27835,0,1.0,HS-grad,Male,White
12169,0,1.0,Bachelors,Male,White
21602,1,0.0,Masters,Male,Black
13273,0,0.0,Bachelors,Male,White
28208,1,1.0,HS-grad,Male,White
1984,1,0.0,Some-college,Male,White
21776,0,1.0,5th-6th,Male,White
20970,0,1.0,HS-grad,Female,White
30336,0,1.0,HS-grad,Male,White
10759,1,0.0,Prof-school,Male,White
30294,0,1.0,9th,Male,White
14611,0,1.0,HS-grad,Male,Black
22774,0,1.0,HS-grad,Male,White
30949,0,1.0,HS-grad,Female,Other
22062,0,1.0,Some-college,Male,White
17787,1,0.0,Doctorate,Male,White
9302,0,0.0,Bachelors,Male,White
4158,0,1.0,HS-grad,Female,White
6215,0,1.0,HS-grad,Male,White
30243,0,1.0,HS-grad,Male,White
30961,1,1.0,HS-grad,Male,Black
17436,1,0.0,HS-grad,Male,White
20251,1,1.0,11th,Male,White
30594,0,1.0,HS-grad,Male,White
7445,0,1.0,HS-grad,Male,White
12055,0,1.0,HS-grad,Female,White
28503,0,1.0,Some-college,Male,White
9019,0,1.0,7th-8th,Male,White
19688,0,0.0,HS-grad,Male,White
14826,0,1.0,Some-college,Male,Black
14649,0,1.0,HS-grad,Female,White
4714,0,1.0,Some-college,Female,White
11229,0,1.0,Bachelors,Male,White
20877,0,1.0,10th,Female,Black
6133,0,1.0,Some-college,Male,White
19594,0,1.0,Bachelors,Male,White
19162,0,1.0,9th,Male,Black
26140,0,1.0,Bachelors,Male,White
17605,0,1.0,HS-grad,Male,White
6824,0,1.0,HS-grad,Male,White
18199,0,1.0,HS-grad,Male,White
7298,0,1.0,Some-college,Male,White
1679,0,1.0,HS-grad,Male,White
22078,1,1.0,HS-grad,Male,White
16884,0,1.0,Bachelors,Female,Black
8876,0,1.0,HS-grad,Male,White
24225,0,1.0,Assoc-acdm,Male,White
15269,0,1.0,HS-grad,Female,White
12970,1,0.0,Some-college,Male,White
16893,0,1.0,9th,Male,White
20547,0,1.0,HS-grad,Male,Other
5176,1,1.0,HS-grad,Male,White
878,1,1.0,HS-grad,Male,White
26459,0,0.0,Masters,Male,White
7198,0,1.0,HS-grad,Male,White
22348,0,1.0,1st-4th,Female,White
27328,0,1.0,HS-grad,Male,White
12089,0,1.0,Some-college,Female,White
23154,0,1.0,HS-grad,Male,White
3263,0,1.0,Some-college,Female,White
13261,0,1.0,HS-grad,Male,White
19639,0,1.0,HS-grad,Female,Black
15377,0,1.0,HS-grad,Male,White
19858,0,0.0,11th,Male,White
14766,0,1.0,Bachelors,Male,White
11614,0,1.0,Bachelors,Female,White
4340,0,1.0,Some-college,Female,White
28869,0,1.0,Bachelors,Female,Black
32114,1,0.0,Masters,Male,White
27632,0,1.0,Bachelors,Male,White
25045,0,1.0,Some-college,Female,White
2176,0,1.0,Some-college,Male,White
18860,1,1.0,Bachelors,Female,White
16276,0,1.0,HS-grad,Male,White
28309,0,1.0,Bachelors,Female,White
29888,0,1.0,Masters,Male,White
19534,0,1.0,HS-grad,Female,White
7563,0,1.0,Some-college,Female,White
24561,0,0.0,Assoc-voc,Male,White
10862,1,1.0,HS-grad,Male,Black
25693,0,1.0,Some-college,Female,White
4168,0,1.0,Some-college,Female,Asian-Pac-Islander
14094,0,1.0,10th,Male,White
29519,0,1.0,Some-college,Male,Black
31073,0,1.0,11th,Female,White
7168,0,1.0,HS-grad,Female,Black
8280,0,1.0,Doctorate,Female,White
4463,0,1.0,HS-grad,Female,White
1352,0,1.0,HS-grad,Female,White
16764,0,1.0,11th,Female,Black
22009,0,0.0,Some-college,Male,White
23562,1,0.0,Bachelors,Male,White
21881,0,1.0,Assoc-acdm,Female,White
2116,0,1.0,HS-grad,Male,White
17629,0,1.0,Bachelors,Female,White
20526,0,1.0,Some-college,Female,White
12723,1,0.0,Prof-school,Male,White
32321,0,0.0,HS-grad,Male,White
8507,0,1.0,Some-college,Female,White
20531,0,1.0,HS-grad,Male,White
18232,0,1.0,7th-8th,Male,White
8281,0,1.0,Bachelors,Female,White
27269,0,1.0,HS-grad,Male,White
31413,0,1.0,HS-grad,Male,White
4266,1,0.0,Bachelors,Male,White
4470,1,1.0,10th,Male,Black
27595,1,0.0,Assoc-acdm,Male,White
25583,0,1.0,Bachelors,Female,Black
24995,0,1.0,10th,Male,White
28684,0,1.0,HS-grad,Male,White
20704,1,1.0,Assoc-acdm,Male,White
5505,0,1.0,HS-grad,Male,Black
23617,0,1.0,Some-college,Female,Black
3484,0,1.0,HS-grad,Male,Black
17257,0,1.0,Some-college,Male,White
19072,1,1.0,Some-college,Male,White
1305,1,0.0,Bachelors,Male,White
1713,1,0.0,Bachelors,Male,White
2916,0,1.0,Some-college,Female,White
30138,1,1.0,HS-grad,Male,White
6103,0,1.0,Some-college,Male,White
15450,1,0.0,Bachelors,Female,White
6355,0,1.0,Some-college,Male,White
7417,0,1.0,Bachelors,Female,White
5646,0,1.0,Some-college,Male,White
812,0,1.0,Some-college,Male,White
4945,0,0.0,Some-college,Male,White
24391,0,1.0,10th,Female,White
29027,0,1.0,Some-college,Female,Black
23353,0,1.0,Some-college,Male,White
2120,0,1.0,HS-grad,Female,White
6714,1,0.0,Bachelors,Male,White
2702,0,0.0,Bachelors,Male,White
27020,0,1.0,Some-college,Female,White
4322,1,0.0,Bachelors,Male,White
22246,1,0.0,Some-college,Female,White
11889,0,1.0,Bachelors,Male,White
25063,1,0.0,HS-grad,Male,White
17468,0,1.0,Some-college,Female,Black
1213,1,0.0,Doctorate,Male,White
6471,0,1.0,HS-grad,Male,White
20028,1,0.0,HS-grad,Male,White
19993,0,1.0,HS-grad,Male,White
6716,1,0.0,HS-grad,Female,White
8947,0,1.0,7th-8th,Female,Other
15329,0,1.0,HS-grad,Female,White
6159,0,1.0,HS-grad,Female,White
5192,1,0.0,Bachelors,Male,White
28139,1,1.0,Masters,Male,White
12315,0,0.0,Bachelors,Male,White
27540,0,1.0,Some-college,Male,White
8547,0,1.0,HS-grad,Male,White
19889,0,1.0,11th,Female,White
4512,0,0.0,Bachelors,Male,Asian-Pac-Islander
31865,0,1.0,1st-4th,Male,White
15006,1,0.0,Bachelors,Male,White
16779,0,1.0,Bachelors,Female,White
22178,0,1.0,Some-college,Female,White
9191,0,1.0,HS-grad,Male,White
4915,0,1.0,11th,Male,White
26416,0,1.0,10th,Male,White
25193,0,1.0,Some-college,Male,White
14249,0,1.0,HS-grad,Male,White
30856,0,1.0,1st-4th,Male,White
27482,0,1.0,HS-grad,Female,White
9177,1,1.0,Assoc-voc,Male,White
4169,1,1.0,Assoc-voc,Female,Amer-Indian-Eskimo
31459,0,1.0,11th,Male,White
29579,0,1.0,10th,Male,Black
12928,0,1.0,HS-grad,Male,White
5610,1,0.0,Assoc-voc,Male,White
23001,0,1.0,5th-6th,Female,White
5866,0,1.0,HS-grad,Male,White
10016,0,1.0,Some-college,Female,White
13820,0,1.0,HS-grad,Male,White
4506,0,1.0,HS-grad,Male,White
29264,1,0.0,Bachelors,Male,White
26341,0,1.0,HS-grad,Female,White
22030,1,1.0,Masters,Male,White
8365,0,1.0,HS-grad,Male,White
7217,0,1.0,Bachelors,Male,White
14012,1,1.0,Some-college,Male,White
10835,0,1.0,Bachelors,Female,Asian-Pac-Islander
15605,0,1.0,10th,Male,White
11000,0,1.0,HS-grad,Female,White
30323,0,1.0,HS-grad,Female,White
9227,1,0.0,Masters,Female,White
31503,1,1.0,Some-college,Male,White
14673,0,0.0,Masters,Female,White
28300,1,0.0,Assoc-acdm,Male,White
19699,1,0.0,Bachelors,Male,White
14870,0,1.0,Bachelors,Female,White
2705,0,1.0,HS-grad,Female,White
21158,0,1.0,Bachelors,Male,Asian-Pac-Islander
22294,0,1.0,Masters,Male,White
13220,1,0.0,Some-college,Male,White
24235,0,1.0,HS-grad,Male,Black
28864,0,1.0,Bachelors,Female,Black
26693,0,0.0,Some-college,Male,Black
17754,0,0.0,Bachelors,Male,White
4259,0,1.0,Some-college,Male,White
28742,0,1.0,12th,Male,Amer-Indian-Eskimo
2925,1,0.0,Assoc-acdm,Female,White
27779,0,0.0,HS-grad,Male,White
11372,0,1.0,Some-college,Male,White
29706,0,1.0,HS-grad,Male,White
14086,0,1.0,Some-college,Male,White
12383,1,0.0,Masters,Male,White
25255,1,0.0,HS-grad,Female,White
4959,0,1.0,Assoc-voc,Male,White
15302,0,1.0,Some-college,Male,White
29213,1,1.0,Some-college,Female,White
6092,0,1.0,9th,Female,White
13526,0,1.0,Bachelors,Female,White
16910,1,0.0,Doctorate,Male,White
26933,0,1.0,HS-grad,Male,White
10495,0,1.0,9th,Male,White
20829,1,1.0,Assoc-voc,Female,White
4155,0,1.0,7th-8th,Male,Black
30853,0,1.0,12th,Male,White
26436,0,1.0,Bachelors,Female,White
15262,0,0.0,Bachelors,Male,White
20936,0,1.0,Bachelors,Female,Asian-Pac-Islander
13233,1,0.0,Masters,Male,White
3426,0,0.0,Assoc-acdm,Male,White
15775,1,0.0,Bachelors,Male,White
15989,0,1.0,Some-college,Male,White
2605,0,1.0,HS-grad,Male,Other
9889,0,1.0,Some-college,Male,White
31682,0,1.0,12th,Male,White
9975,0,1.0,Some-college,Male,White
7938,0,1.0,HS-grad,Male,White
24700,0,1.0,HS-grad,Female,White
2184,1,0.0,Masters,Male,White
3032,1,1.0,Some-college,Male,White
15222,0,1.0,HS-grad,Male,Asian-Pac-Islander
14028,0,1.0,Bachelors,Male,White
25307,0,1.0,10th,Female,Black
21633,0,1.0,HS-grad,Female,White
24635,0,1.0,HS-grad,Male,Black
18402,0,1.0,Bachelors,Male,White
22236,0,1.0,Assoc-acdm,Male,White
7191,0,1.0,HS-grad,Female,White
23584,0,1.0,Some-college,Female,White
24142,1,0.0,Some-college,Male,White
21556,0,1.0,11th,Male,White
32340,0,1.0,Masters,Male,White
14344,0,1.0,Some-college,Female,White
4624,0,1.0,HS-grad,Female,White
